datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,temp_diff,year,month,day,hour,year_month,dayofweek
2011-12-05 13:00:00,4,0,1,2,17.22,21.21,71,6.0032,18,153,171,-3.990000000000002,2011,12,5,13,2011-12,0
2011-12-05 14:00:00,4,0,1,2,18.86,22.725,67,0.0,7,126,133,-3.865000000000002,2011,12,5,14,2011-12,0
2011-12-05 15:00:00,4,0,1,2,18.86,22.725,72,6.0032,16,132,148,-3.865000000000002,2011,12,5,15,2011-12,0
2011-12-05 16:00:00,4,0,1,1,20.5,24.24,63,6.0032,10,238,248,-3.7399999999999984,2011,12,5,16,2011-12,0
2011-12-05 17:00:00,4,0,1,1,17.22,21.21,77,0.0,16,430,446,-3.990000000000002,2011,12,5,17,2011-12,0
2011-12-05 18:00:00,4,0,1,1,18.04,21.97,77,0.0,13,386,399,-3.9299999999999997,2011,12,5,18,2011-12,0
2011-12-05 19:00:00,4,0,1,2,18.86,22.725,77,0.0,13,295,308,-3.865000000000002,2011,12,5,19,2011-12,0
2011-12-05 20:00:00,4,0,1,2,18.86,22.725,82,7.0015,15,190,205,-3.865000000000002,2011,12,5,20,2011-12,0
2011-12-05 21:00:00,4,0,1,2,18.04,21.97,88,6.0032,10,166,176,-3.9299999999999997,2011,12,5,21,2011-12,0
2011-12-05 22:00:00,4,0,1,2,18.04,21.97,88,8.9981,12,94,106,-3.9299999999999997,2011,12,5,22,2011-12,0
2011-12-05 23:00:00,4,0,1,2,18.86,22.725,88,8.9981,8,54,62,-3.865000000000002,2011,12,5,23,2011-12,0
2011-12-06 00:00:00,4,0,1,2,20.5,24.24,77,19.9995,3,25,28,-3.7399999999999984,2011,12,6,0,2011-12,1
2011-12-06 01:00:00,4,0,1,2,18.86,22.725,88,19.9995,2,14,16,-3.865000000000002,2011,12,6,1,2011-12,1
2011-12-06 02:00:00,4,0,1,2,18.86,22.725,87,12.998,0,3,3,-3.865000000000002,2011,12,6,2,2011-12,1
2011-12-06 03:00:00,4,0,1,2,18.86,22.725,87,12.998,0,3,3,-3.865000000000002,2011,12,6,3,2011-12,1
2011-12-06 04:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,7,7,-3.865000000000002,2011,12,6,4,2011-12,1
2011-12-06 05:00:00,4,0,1,3,18.86,22.725,88,15.0013,0,20,20,-3.865000000000002,2011,12,6,5,2011-12,1
2011-12-06 06:00:00,4,0,1,2,18.04,21.97,94,19.0012,5,81,86,-3.9299999999999997,2011,12,6,6,2011-12,1
2011-12-06 07:00:00,4,0,1,2,18.86,22.725,94,12.998,7,227,234,-3.865000000000002,2011,12,6,7,2011-12,1
2011-12-06 08:00:00,4,0,1,2,18.86,22.725,94,12.998,13,401,414,-3.865000000000002,2011,12,6,8,2011-12,1
2011-12-06 09:00:00,4,0,1,2,18.86,22.725,94,15.0013,4,200,204,-3.865000000000002,2011,12,6,9,2011-12,1
2011-12-06 10:00:00,4,0,1,3,18.86,22.725,94,19.0012,6,44,50,-3.865000000000002,2011,12,6,10,2011-12,1
2011-12-06 11:00:00,4,0,1,3,18.86,22.725,94,16.9979,4,28,32,-3.865000000000002,2011,12,6,11,2011-12,1
2011-12-06 12:00:00,4,0,1,3,18.86,22.725,100,15.0013,5,50,55,-3.865000000000002,2011,12,6,12,2011-12,1
2011-12-06 13:00:00,4,0,1,3,18.86,22.725,100,12.998,6,65,71,-3.865000000000002,2011,12,6,13,2011-12,1
2011-12-06 14:00:00,4,0,1,3,19.68,23.485,100,15.0013,6,69,75,-3.8049999999999997,2011,12,6,14,2011-12,1
2011-12-06 15:00:00,4,0,1,3,20.5,24.24,100,12.998,2,43,45,-3.7399999999999984,2011,12,6,15,2011-12,1
2011-12-06 16:00:00,4,0,1,3,18.86,22.725,100,16.9979,4,84,88,-3.865000000000002,2011,12,6,16,2011-12,1
2011-12-06 17:00:00,4,0,1,2,18.86,22.725,100,15.0013,13,249,262,-3.865000000000002,2011,12,6,17,2011-12,1
2011-12-06 18:00:00,4,0,1,2,18.86,22.725,100,19.0012,17,287,304,-3.865000000000002,2011,12,6,18,2011-12,1
2011-12-06 19:00:00,4,0,1,3,18.86,22.725,100,19.9995,10,223,233,-3.865000000000002,2011,12,6,19,2011-12,1
2011-12-06 20:00:00,4,0,1,3,18.86,22.725,100,19.9995,3,107,110,-3.865000000000002,2011,12,6,20,2011-12,1
2011-12-06 21:00:00,4,0,1,2,18.04,21.97,100,12.998,6,108,114,-3.9299999999999997,2011,12,6,21,2011-12,1
2011-12-06 22:00:00,4,0,1,3,18.86,22.725,100,11.0014,5,82,87,-3.865000000000002,2011,12,6,22,2011-12,1
2011-12-06 23:00:00,4,0,1,3,18.86,22.725,100,11.0014,5,48,53,-3.865000000000002,2011,12,6,23,2011-12,1
2011-12-07 00:00:00,4,0,1,1,18.04,21.97,100,12.998,3,30,33,-3.9299999999999997,2011,12,7,0,2011-12,2
2011-12-07 01:00:00,4,0,1,2,18.86,22.725,100,16.9979,4,9,13,-3.865000000000002,2011,12,7,1,2011-12,2
2011-12-07 02:00:00,4,0,1,3,18.86,22.725,100,15.0013,2,4,6,-3.865000000000002,2011,12,7,2,2011-12,2
2011-12-07 03:00:00,4,0,1,3,18.86,22.725,100,15.0013,0,3,3,-3.865000000000002,2011,12,7,3,2011-12,2
2011-12-07 04:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,1,1,-3.865000000000002,2011,12,7,4,2011-12,2
2011-12-07 05:00:00,4,0,1,3,18.86,22.725,100,11.0014,0,3,3,-3.865000000000002,2011,12,7,5,2011-12,2
2011-12-07 06:00:00,4,0,1,3,19.68,23.485,100,27.9993,0,18,18,-3.8049999999999997,2011,12,7,6,2011-12,2
2011-12-07 07:00:00,4,0,1,3,18.04,21.97,100,7.0015,3,43,46,-3.9299999999999997,2011,12,7,7,2011-12,2
2011-12-07 08:00:00,4,0,1,3,18.04,21.97,100,0.0,6,80,86,-3.9299999999999997,2011,12,7,8,2011-12,2
2011-12-07 09:00:00,4,0,1,3,18.04,21.97,100,16.9979,0,64,64,-3.9299999999999997,2011,12,7,9,2011-12,2
2011-12-07 10:00:00,4,0,1,3,18.04,21.97,100,6.0032,1,32,33,-3.9299999999999997,2011,12,7,10,2011-12,2
2011-12-07 11:00:00,4,0,1,3,18.04,21.97,100,6.0032,3,47,50,-3.9299999999999997,2011,12,7,11,2011-12,2
2011-12-07 12:00:00,4,0,1,3,18.04,21.97,100,8.9981,4,29,33,-3.9299999999999997,2011,12,7,12,2011-12,2
2011-12-07 13:00:00,4,0,1,3,18.04,21.97,100,12.998,5,28,33,-3.9299999999999997,2011,12,7,13,2011-12,2
2011-12-07 14:00:00,4,0,1,3,18.04,21.97,100,12.998,1,24,25,-3.9299999999999997,2011,12,7,14,2011-12,2
2011-12-07 15:00:00,4,0,1,3,17.22,21.21,94,15.0013,5,25,30,-3.990000000000002,2011,12,7,15,2011-12,2
2011-12-07 16:00:00,4,0,1,3,17.22,21.21,94,12.998,3,28,31,-3.990000000000002,2011,12,7,16,2011-12,2
2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52,-4.055,2011,12,7,17,2011-12,2
2011-12-07 18:00:00,4,0,1,3,16.4,20.455,94,19.9995,3,48,51,-4.055,2011,12,7,18,2011-12,2
2011-12-07 19:00:00,4,0,1,3,13.94,14.395,87,43.0006,2,31,33,-0.45500000000000007,2011,12,7,19,2011-12,2
2011-12-07 20:00:00,4,0,1,3,13.94,14.395,87,43.0006,1,25,26,-0.45500000000000007,2011,12,7,20,2011-12,2
2011-12-07 21:00:00,4,0,1,3,12.3,12.88,87,35.0008,0,6,6,-0.5800000000000001,2011,12,7,21,2011-12,2
2011-12-07 22:00:00,4,0,1,3,9.84,9.85,93,30.0026,0,13,13,-0.009999999999999787,2011,12,7,22,2011-12,2
2011-12-07 23:00:00,4,0,1,1,9.84,10.605,93,26.0027,0,16,16,-0.7650000000000006,2011,12,7,23,2011-12,2
2011-12-08 00:00:00,4,0,1,2,10.66,11.365,87,19.9995,0,21,21,-0.7050000000000001,2011,12,8,0,2011-12,3
2011-12-08 01:00:00,4,0,1,1,10.66,11.365,81,23.9994,1,6,7,-0.7050000000000001,2011,12,8,1,2011-12,3
2011-12-08 02:00:00,4,0,1,1,11.48,13.635,65,15.0013,0,4,4,-2.1549999999999994,2011,12,8,2,2011-12,3
2011-12-08 03:00:00,4,0,1,1,10.66,11.365,60,19.9995,0,1,1,-0.7050000000000001,2011,12,8,3,2011-12,3
2011-12-08 04:00:00,4,0,1,2,9.84,9.85,60,31.0009,0,2,2,-0.009999999999999787,2011,12,8,4,2011-12,3
2011-12-08 05:00:00,4,0,1,1,9.02,10.605,64,15.0013,0,12,12,-1.5850000000000009,2011,12,8,5,2011-12,3
2011-12-08 06:00:00,4,0,1,1,9.02,10.605,55,19.0012,0,71,71,-1.5850000000000009,2011,12,8,6,2011-12,3
2011-12-08 07:00:00,4,0,1,1,9.02,10.605,60,15.0013,11,233,244,-1.5850000000000009,2011,12,8,7,2011-12,3
2011-12-08 08:00:00,4,0,1,1,9.02,10.605,55,19.0012,11,418,429,-1.5850000000000009,2011,12,8,8,2011-12,3
2011-12-08 09:00:00,4,0,1,1,9.84,10.605,52,26.0027,7,218,225,-0.7650000000000006,2011,12,8,9,2011-12,3
2011-12-08 10:00:00,4,0,1,1,10.66,11.365,52,22.0028,1,109,110,-0.7050000000000001,2011,12,8,10,2011-12,3
2011-12-08 11:00:00,4,0,1,1,11.48,13.635,52,16.9979,6,100,106,-2.1549999999999994,2011,12,8,11,2011-12,3
2011-12-08 12:00:00,4,0,1,1,11.48,12.88,52,22.0028,8,148,156,-1.4000000000000004,2011,12,8,12,2011-12,3
2011-12-08 13:00:00,4,0,1,1,12.3,13.635,49,23.9994,9,115,124,-1.334999999999999,2011,12,8,13,2011-12,3
2011-12-08 14:00:00,4,0,1,1,13.12,15.15,45,16.9979,16,121,137,-2.030000000000001,2011,12,8,14,2011-12,3
2011-12-08 15:00:00,4,0,1,1,13.12,16.665,45,8.9981,19,98,117,-3.545,2011,12,8,15,2011-12,3
2011-12-08 16:00:00,4,0,1,1,13.12,15.91,45,12.998,7,201,208,-2.790000000000001,2011,12,8,16,2011-12,3
2011-12-08 17:00:00,4,0,1,1,12.3,15.91,49,7.0015,10,321,331,-3.6099999999999994,2011,12,8,17,2011-12,3
2011-12-08 18:00:00,4,0,1,1,11.48,13.635,52,15.0013,12,306,318,-2.1549999999999994,2011,12,8,18,2011-12,3
2011-12-08 19:00:00,4,0,1,1,10.66,13.635,56,7.0015,12,220,232,-2.9749999999999996,2011,12,8,19,2011-12,3
2011-12-08 20:00:00,4,0,1,1,10.66,13.635,60,7.0015,5,170,175,-2.9749999999999996,2011,12,8,20,2011-12,3
2011-12-08 21:00:00,4,0,1,1,11.48,15.15,61,6.0032,4,135,139,-3.67,2011,12,8,21,2011-12,3
2011-12-08 22:00:00,4,0,1,1,10.66,13.635,65,8.9981,8,84,92,-2.9749999999999996,2011,12,8,22,2011-12,3
2011-12-08 23:00:00,4,0,1,1,9.84,12.88,70,7.0015,3,58,61,-3.040000000000001,2011,12,8,23,2011-12,3
2011-12-09 00:00:00,4,0,1,1,9.84,14.395,65,0.0,8,26,34,-4.555,2011,12,9,0,2011-12,4
2011-12-09 01:00:00,4,0,1,1,9.84,14.395,65,0.0,2,12,14,-4.555,2011,12,9,1,2011-12,4
2011-12-09 02:00:00,4,0,1,1,9.84,14.395,70,0.0,2,10,12,-4.555,2011,12,9,2,2011-12,4
2011-12-09 03:00:00,4,0,1,1,9.02,13.635,80,0.0,1,5,6,-4.615,2011,12,9,3,2011-12,4
2011-12-09 04:00:00,4,0,1,1,9.02,13.635,80,0.0,1,1,2,-4.615,2011,12,9,4,2011-12,4
2011-12-09 05:00:00,4,0,1,1,9.02,13.635,80,0.0,0,20,20,-4.615,2011,12,9,5,2011-12,4
2011-12-09 06:00:00,4,0,1,1,9.02,12.88,80,6.0032,1,62,63,-3.860000000000001,2011,12,9,6,2011-12,4
2011-12-09 07:00:00,4,0,1,1,9.02,12.88,75,6.0032,4,195,199,-3.860000000000001,2011,12,9,7,2011-12,4
2011-12-09 08:00:00,4,0,1,1,9.84,14.395,81,0.0,7,378,385,-4.555,2011,12,9,8,2011-12,4
2011-12-09 09:00:00,4,0,1,1,10.66,14.395,81,6.0032,8,256,264,-3.7349999999999994,2011,12,9,9,2011-12,4
2011-12-09 10:00:00,4,0,1,2,12.3,15.15,70,11.0014,11,115,126,-2.8499999999999996,2011,12,9,10,2011-12,4
2011-12-09 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,15,121,136,-2.030000000000001,2011,12,9,11,2011-12,4
2011-12-09 12:00:00,4,0,1,1,14.76,16.665,57,19.9995,27,146,173,-1.9049999999999994,2011,12,9,12,2011-12,4
2011-12-09 13:00:00,4,0,1,1,15.58,19.695,50,12.998,27,141,168,-4.115,2011,12,9,13,2011-12,4
2011-12-09 14:00:00,4,0,1,1,15.58,19.695,46,19.0012,24,163,187,-4.115,2011,12,9,14,2011-12,4
2011-12-09 15:00:00,4,0,1,1,15.58,19.695,46,19.0012,29,160,189,-4.115,2011,12,9,15,2011-12,4
2011-12-09 16:00:00,4,0,1,1,14.76,17.425,62,8.9981,24,226,250,-2.665000000000001,2011,12,9,16,2011-12,4
2011-12-09 17:00:00,4,0,1,1,13.94,17.425,66,7.0015,10,352,362,-3.485000000000001,2011,12,9,17,2011-12,4
2011-12-09 18:00:00,4,0,1,1,13.94,18.18,61,0.0,10,308,318,-4.24,2011,12,9,18,2011-12,4
2011-12-09 19:00:00,4,0,1,1,13.94,18.18,61,0.0,10,189,199,-4.24,2011,12,9,19,2011-12,4
2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,0.0,10,140,150,-4.364999999999998,2011,12,9,20,2011-12,4
2011-12-09 21:00:00,4,0,1,1,12.3,16.665,75,0.0,9,131,140,-4.364999999999998,2011,12,9,21,2011-12,4
2011-12-09 22:00:00,4,0,1,1,11.48,15.91,87,0.0,15,114,129,-4.43,2011,12,9,22,2011-12,4
2011-12-09 23:00:00,4,0,1,1,11.48,15.91,81,0.0,6,88,94,-4.43,2011,12,9,23,2011-12,4
2011-12-10 00:00:00,4,0,0,2,10.66,13.635,81,7.0015,11,66,77,-2.9749999999999996,2011,12,10,0,2011-12,5
2011-12-10 01:00:00,4,0,0,2,10.66,12.88,70,11.0014,11,55,66,-2.2200000000000006,2011,12,10,1,2011-12,5
2011-12-10 02:00:00,4,0,0,2,11.48,15.15,61,6.0032,12,48,60,-3.67,2011,12,10,2,2011-12,5
2011-12-10 03:00:00,4,0,0,2,11.48,15.15,61,6.0032,5,20,25,-3.67,2011,12,10,3,2011-12,5
2011-12-10 04:00:00,4,0,0,2,10.66,13.635,65,7.0015,0,3,3,-2.9749999999999996,2011,12,10,4,2011-12,5
2011-12-10 05:00:00,4,0,0,1,10.66,12.88,60,11.0014,0,6,6,-2.2200000000000006,2011,12,10,5,2011-12,5
2011-12-10 06:00:00,4,0,0,1,9.84,12.88,65,7.0015,1,10,11,-3.040000000000001,2011,12,10,6,2011-12,5
2011-12-10 07:00:00,4,0,0,1,9.84,11.365,65,12.998,0,11,11,-1.5250000000000004,2011,12,10,7,2011-12,5
2011-12-10 08:00:00,4,0,0,1,10.66,13.635,65,8.9981,5,68,73,-2.9749999999999996,2011,12,10,8,2011-12,5
2011-12-10 09:00:00,4,0,0,1,11.48,12.88,61,19.0012,15,134,149,-1.4000000000000004,2011,12,10,9,2011-12,5
2011-12-10 10:00:00,4,0,0,1,13.12,15.15,57,16.9979,31,161,192,-2.030000000000001,2011,12,10,10,2011-12,5
2011-12-10 11:00:00,4,0,0,1,13.12,14.395,53,27.9993,44,192,236,-1.2750000000000004,2011,12,10,11,2011-12,5
2011-12-10 12:00:00,4,0,0,1,13.12,14.395,45,27.9993,48,235,283,-1.2750000000000004,2011,12,10,12,2011-12,5
2011-12-10 13:00:00,4,0,0,1,13.94,15.15,34,27.9993,47,239,286,-1.2100000000000009,2011,12,10,13,2011-12,5
2011-12-10 14:00:00,4,0,0,1,13.94,15.15,31,22.0028,51,242,293,-1.2100000000000009,2011,12,10,14,2011-12,5
2011-12-10 15:00:00,4,0,0,1,13.94,15.15,34,23.9994,60,239,299,-1.2100000000000009,2011,12,10,15,2011-12,5
2011-12-10 16:00:00,4,0,0,1,13.12,14.395,31,26.0027,58,183,241,-1.2750000000000004,2011,12,10,16,2011-12,5
2011-12-10 17:00:00,4,0,0,1,11.48,12.88,36,22.0028,34,151,185,-1.4000000000000004,2011,12,10,17,2011-12,5
2011-12-10 18:00:00,4,0,0,1,10.66,12.88,38,15.0013,28,144,172,-2.2200000000000006,2011,12,10,18,2011-12,5
2011-12-10 19:00:00,4,0,0,1,10.66,12.12,38,19.0012,15,139,154,-1.459999999999999,2011,12,10,19,2011-12,5
2011-12-10 20:00:00,4,0,0,1,9.84,11.365,35,15.0013,10,114,124,-1.5250000000000004,2011,12,10,20,2011-12,5
2011-12-10 21:00:00,4,0,0,1,9.02,10.605,44,15.0013,4,79,83,-1.5850000000000009,2011,12,10,21,2011-12,5
2011-12-10 22:00:00,4,0,0,1,9.02,11.365,41,8.9981,7,88,95,-2.3450000000000006,2011,12,10,22,2011-12,5
2011-12-10 23:00:00,4,0,0,1,8.2,10.605,47,11.0014,5,61,66,-2.405000000000001,2011,12,10,23,2011-12,5
2011-12-11 00:00:00,4,0,0,1,8.2,9.85,51,15.0013,5,69,74,-1.6500000000000004,2011,12,11,0,2011-12,6
2011-12-11 01:00:00,4,0,0,1,6.56,7.575,59,15.0013,8,54,62,-1.0150000000000006,2011,12,11,1,2011-12,6
2011-12-11 02:00:00,4,0,0,1,7.38,8.335,55,16.9979,5,47,52,-0.955000000000001,2011,12,11,2,2011-12,6
2011-12-11 03:00:00,4,0,0,1,6.56,9.09,59,8.9981,2,17,19,-2.5300000000000002,2011,12,11,3,2011-12,6
2011-12-11 04:00:00,4,0,0,1,6.56,8.335,59,11.0014,0,5,5,-1.7750000000000012,2011,12,11,4,2011-12,6
2011-12-11 05:00:00,4,0,0,1,7.38,10.605,59,7.0015,0,6,6,-3.2250000000000005,2011,12,11,5,2011-12,6
2011-12-11 06:00:00,4,0,0,1,6.56,11.365,59,0.0,0,10,10,-4.805000000000001,2011,12,11,6,2011-12,6
2011-12-11 07:00:00,4,0,0,1,7.38,12.12,55,0.0,1,30,31,-4.739999999999999,2011,12,11,7,2011-12,6
2011-12-11 08:00:00,4,0,0,1,6.56,11.365,69,0.0,4,68,72,-4.805000000000001,2011,12,11,8,2011-12,6
2011-12-11 09:00:00,4,0,0,1,8.2,12.88,59,0.0,19,88,107,-4.6800000000000015,2011,12,11,9,2011-12,6
2011-12-11 10:00:00,4,0,0,1,9.84,14.395,44,0.0,30,164,194,-4.555,2011,12,11,10,2011-12,6
2011-12-11 11:00:00,4,0,0,1,10.66,15.15,35,0.0,31,166,197,-4.49,2011,12,11,11,2011-12,6
2011-12-11 12:00:00,4,0,0,1,10.66,15.15,35,0.0,42,246,288,-4.49,2011,12,11,12,2011-12,6
2011-12-11 13:00:00,4,0,0,1,12.3,16.665,31,0.0,44,224,268,-4.364999999999998,2011,12,11,13,2011-12,6
2011-12-11 14:00:00,4,0,0,1,12.3,16.665,28,0.0,44,198,242,-4.364999999999998,2011,12,11,14,2011-12,6
2011-12-11 15:00:00,4,0,0,1,12.3,16.665,26,0.0,47,219,266,-4.364999999999998,2011,12,11,15,2011-12,6
2011-12-11 16:00:00,4,0,0,1,12.3,16.665,26,0.0,32,174,206,-4.364999999999998,2011,12,11,16,2011-12,6
2011-12-11 17:00:00,4,0,0,1,11.48,15.91,30,0.0,13,150,163,-4.43,2011,12,11,17,2011-12,6
2011-12-11 18:00:00,4,0,0,1,9.84,11.365,48,12.998,12,151,163,-1.5250000000000004,2011,12,11,18,2011-12,6
2011-12-11 19:00:00,4,0,0,1,9.02,11.365,55,12.998,7,98,105,-2.3450000000000006,2011,12,11,19,2011-12,6
2011-12-11 20:00:00,4,0,0,1,9.02,12.12,55,7.0015,10,62,72,-3.0999999999999996,2011,12,11,20,2011-12,6
2011-12-11 21:00:00,4,0,0,1,9.02,13.635,55,0.0,10,53,63,-4.615,2011,12,11,21,2011-12,6
2011-12-11 22:00:00,4,0,0,1,9.02,13.635,55,0.0,7,36,43,-4.615,2011,12,11,22,2011-12,6
2011-12-11 23:00:00,4,0,0,1,8.2,12.88,69,0.0,4,31,35,-4.6800000000000015,2011,12,11,23,2011-12,6
2011-12-12 00:00:00,4,0,1,1,8.2,11.365,69,6.0032,4,16,20,-3.165000000000001,2011,12,12,0,2011-12,0
2011-12-12 01:00:00,4,0,1,1,8.2,12.88,69,0.0,0,9,9,-4.6800000000000015,2011,12,12,1,2011-12,0
2011-12-12 02:00:00,4,0,1,1,8.2,12.88,69,0.0,0,4,4,-4.6800000000000015,2011,12,12,2,2011-12,0
2011-12-12 03:00:00,4,0,1,1,7.38,12.12,74,0.0,0,2,2,-4.739999999999999,2011,12,12,3,2011-12,0
2011-12-12 04:00:00,4,0,1,1,7.38,12.12,74,0.0,0,3,3,-4.739999999999999,2011,12,12,4,2011-12,0
2011-12-12 05:00:00,4,0,1,1,6.56,11.365,80,0.0,0,21,21,-4.805000000000001,2011,12,12,5,2011-12,0
2011-12-12 06:00:00,4,0,1,1,6.56,9.09,80,7.0015,1,63,64,-2.5300000000000002,2011,12,12,6,2011-12,0
2011-12-12 07:00:00,4,0,1,1,5.74,7.575,86,8.9981,4,231,235,-1.835,2011,12,12,7,2011-12,0
2011-12-12 08:00:00,4,0,1,2,6.56,9.09,80,7.0015,7,378,385,-2.5300000000000002,2011,12,12,8,2011-12,0
2011-12-12 09:00:00,4,0,1,2,7.38,10.605,74,6.0032,12,208,220,-3.2250000000000005,2011,12,12,9,2011-12,0
2011-12-12 10:00:00,4,0,1,2,9.02,12.12,69,7.0015,14,91,105,-3.0999999999999996,2011,12,12,10,2011-12,0
2011-12-12 11:00:00,4,0,1,2,10.66,14.395,60,6.0032,15,100,115,-3.7349999999999994,2011,12,12,11,2011-12,0
2011-12-12 12:00:00,4,0,1,1,11.48,14.395,52,7.0015,7,138,145,-2.914999999999999,2011,12,12,12,2011-12,0
2011-12-12 13:00:00,4,0,1,2,12.3,15.91,52,7.0015,13,153,166,-3.6099999999999994,2011,12,12,13,2011-12,0
2011-12-12 14:00:00,4,0,1,2,13.12,16.665,53,8.9981,16,95,111,-3.545,2011,12,12,14,2011-12,0
2011-12-12 15:00:00,4,0,1,2,13.12,16.665,57,7.0015,8,124,132,-3.545,2011,12,12,15,2011-12,0
2011-12-12 16:00:00,4,0,1,2,13.12,16.665,57,6.0032,5,209,214,-3.545,2011,12,12,16,2011-12,0
2011-12-12 17:00:00,4,0,1,2,12.3,16.665,56,0.0,7,352,359,-4.364999999999998,2011,12,12,17,2011-12,0
2011-12-12 18:00:00,4,0,1,1,12.3,15.91,56,6.0032,8,349,357,-3.6099999999999994,2011,12,12,18,2011-12,0
2011-12-12 19:00:00,4,0,1,1,11.48,15.15,61,6.0032,9,232,241,-3.67,2011,12,12,19,2011-12,0
2011-12-12 20:00:00,4,0,1,1,12.3,15.91,56,6.0032,8,157,165,-3.6099999999999994,2011,12,12,20,2011-12,0
2011-12-12 21:00:00,4,0,1,1,10.66,15.15,81,0.0,2,119,121,-4.49,2011,12,12,21,2011-12,0
2011-12-12 22:00:00,4,0,1,1,10.66,15.15,70,0.0,0,71,71,-4.49,2011,12,12,22,2011-12,0
2011-12-12 23:00:00,4,0,1,1,9.84,14.395,75,0.0,3,42,45,-4.555,2011,12,12,23,2011-12,0
2011-12-13 00:00:00,4,0,1,1,9.02,13.635,80,0.0,1,16,17,-4.615,2011,12,13,0,2011-12,1
2011-12-13 01:00:00,4,0,1,1,8.2,12.88,80,0.0,0,4,4,-4.6800000000000015,2011,12,13,1,2011-12,1
2011-12-13 02:00:00,4,0,1,1,8.2,12.88,80,0.0,1,1,2,-4.6800000000000015,2011,12,13,2,2011-12,1
2011-12-13 03:00:00,4,0,1,1,7.38,12.12,80,0.0,0,3,3,-4.739999999999999,2011,12,13,3,2011-12,1
2011-12-13 04:00:00,4,0,1,1,8.2,12.88,80,0.0,0,4,4,-4.6800000000000015,2011,12,13,4,2011-12,1
2011-12-13 05:00:00,4,0,1,1,7.38,12.12,86,0.0,0,20,20,-4.739999999999999,2011,12,13,5,2011-12,1
2011-12-13 06:00:00,4,0,1,1,8.2,12.88,80,0.0,0,92,92,-4.6800000000000015,2011,12,13,6,2011-12,1
2011-12-13 07:00:00,4,0,1,1,6.56,8.335,80,11.0014,2,221,223,-1.7750000000000012,2011,12,13,7,2011-12,1
2011-12-13 08:00:00,4,0,1,1,8.2,11.365,69,7.0015,9,391,400,-3.165000000000001,2011,12,13,8,2011-12,1
2011-12-13 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,10,223,233,-2.2200000000000006,2011,12,13,9,2011-12,1
2011-12-13 10:00:00,4,0,1,1,12.3,15.15,52,11.0014,3,99,102,-2.8499999999999996,2011,12,13,10,2011-12,1
2011-12-13 11:00:00,4,0,1,1,13.94,15.91,46,16.9979,9,115,124,-1.9700000000000006,2011,12,13,11,2011-12,1
2011-12-13 12:00:00,4,0,1,1,14.76,16.665,43,23.9994,20,147,167,-1.9049999999999994,2011,12,13,12,2011-12,1
2011-12-13 13:00:00,4,0,1,1,16.4,20.455,37,22.0028,7,120,127,-4.055,2011,12,13,13,2011-12,1
2011-12-13 14:00:00,4,0,1,1,16.4,20.455,37,16.9979,18,116,134,-4.055,2011,12,13,14,2011-12,1
2011-12-13 15:00:00,4,0,1,1,16.4,20.455,35,16.9979,7,144,151,-4.055,2011,12,13,15,2011-12,1
2011-12-13 16:00:00,4,0,1,1,15.58,19.695,37,16.9979,13,194,207,-4.115,2011,12,13,16,2011-12,1
2011-12-13 17:00:00,4,0,1,1,14.76,17.425,40,12.998,17,381,398,-2.665000000000001,2011,12,13,17,2011-12,1
2011-12-13 18:00:00,4,0,1,1,13.94,15.91,42,15.0013,12,370,382,-1.9700000000000006,2011,12,13,18,2011-12,1
2011-12-13 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,5,262,267,-2.790000000000001,2011,12,13,19,2011-12,1
2011-12-13 20:00:00,4,0,1,1,13.12,15.91,49,11.0014,7,154,161,-2.790000000000001,2011,12,13,20,2011-12,1
2011-12-13 21:00:00,4,0,1,1,12.3,15.15,52,11.0014,5,134,139,-2.8499999999999996,2011,12,13,21,2011-12,1
2011-12-13 22:00:00,4,0,1,1,12.3,15.15,52,11.0014,5,102,107,-2.8499999999999996,2011,12,13,22,2011-12,1
2011-12-13 23:00:00,4,0,1,1,10.66,15.15,70,0.0,4,55,59,-4.49,2011,12,13,23,2011-12,1
2011-12-14 00:00:00,4,0,1,1,10.66,15.15,75,0.0,0,22,22,-4.49,2011,12,14,0,2011-12,2
2011-12-14 01:00:00,4,0,1,1,10.66,15.15,75,0.0,0,8,8,-4.49,2011,12,14,1,2011-12,2
2011-12-14 02:00:00,4,0,1,1,10.66,15.15,75,0.0,0,2,2,-4.49,2011,12,14,2,2011-12,2
2011-12-14 03:00:00,4,0,1,1,11.48,15.91,65,0.0,0,3,3,-4.43,2011,12,14,3,2011-12,2
2011-12-14 04:00:00,4,0,1,1,10.66,15.15,75,0.0,0,4,4,-4.49,2011,12,14,4,2011-12,2
2011-12-14 05:00:00,4,0,1,2,10.66,15.15,81,0.0,0,26,26,-4.49,2011,12,14,5,2011-12,2
2011-12-14 06:00:00,4,0,1,2,10.66,15.15,87,0.0,0,87,87,-4.49,2011,12,14,6,2011-12,2
