datetime,count
2011-07-23 12:00:00,361.16
2011-07-23 13:00:00,351.92
2011-07-23 14:00:00,355.57
2011-07-23 15:00:00,356.6
2011-07-23 16:00:00,393.78
2011-07-23 17:00:00,371.34
2011-07-23 18:00:00,372.39
2011-07-23 19:00:00,306.64
2011-07-23 20:00:00,298.54
2011-07-23 21:00:00,241.98
2011-07-23 22:00:00,205.5
2011-07-23 23:00:00,139.78
2011-07-24 00:00:00,112.48
2011-07-24 01:00:00,90.57
2011-07-24 02:00:00,79.67
2011-07-24 03:00:00,33.63
2011-07-24 04:00:00,9.72
2011-07-24 05:00:00,9.26
2011-07-24 06:00:00,26.73
2011-07-24 07:00:00,62.54
2011-07-24 08:00:00,113.42
2011-07-24 09:00:00,186.04
2011-07-24 10:00:00,292.04
2011-07-24 11:00:00,334.94
2011-07-24 12:00:00,354.31
2011-07-24 13:00:00,353.02
2011-07-24 14:00:00,343.59
2011-07-24 15:00:00,337.59
2011-07-24 16:00:00,374.55
2011-07-24 17:00:00,374.525
2011-07-24 18:00:00,369.27
2011-07-24 19:00:00,329.49
2011-07-24 20:00:00,270.2
2011-07-24 21:00:00,214.75
2011-07-24 22:00:00,156.42
2011-07-24 23:00:00,86.53
2011-07-25 00:00:00,45.31
2011-07-25 01:00:00,16.92
2011-07-25 02:00:00,7.23
2011-07-25 03:00:00,5.15
2011-07-25 04:00:00,5.83
2011-07-25 05:00:00,25.47
2011-07-25 06:00:00,120.2
2011-07-25 07:00:00,306.9
2011-07-25 08:00:00,408.25
2011-07-25 09:00:00,184.37
2011-07-25 10:00:00,117.48
2011-07-25 11:00:00,124.45
2011-07-25 12:00:00,154.36
2011-07-25 13:00:00,153.38
2011-07-25 14:00:00,126.05
2011-07-25 15:00:00,120.72
2011-07-25 16:00:00,217.54
2011-07-25 17:00:00,486.8
2011-07-25 18:00:00,477.58
2011-07-25 19:00:00,387.98
2011-07-25 20:00:00,293.22
2011-07-25 21:00:00,145.2
2011-07-25 22:00:00,125.89
2011-07-25 23:00:00,68.38
2011-07-26 00:00:00,30.6
2011-07-26 01:00:00,16.76
2011-07-26 02:00:00,8.62
2011-07-26 03:00:00,5.56
2011-07-26 04:00:00,6.07
2011-07-26 05:00:00,25.28
2011-07-26 06:00:00,116.81
2011-07-26 07:00:00,307.75
2011-07-26 08:00:00,431.6
2011-07-26 09:00:00,197.11
2011-07-26 10:00:00,128.0
2011-07-26 11:00:00,153.29
2011-07-26 12:00:00,190.51
2011-07-26 13:00:00,186.24
2011-07-26 14:00:00,166.4
2011-07-26 15:00:00,166.71
2011-07-26 16:00:00,279.04
2011-07-26 17:00:00,552.98
2011-07-26 18:00:00,544.13
2011-07-26 19:00:00,382.7
2011-07-26 20:00:00,295.85
2011-07-26 21:00:00,243.28
2011-07-26 22:00:00,163.21
2011-07-26 23:00:00,79.51
2011-07-27 00:00:00,45.99
2011-07-27 01:00:00,16.22
2011-07-27 02:00:00,12.63
2011-07-27 03:00:00,4.48
2011-07-27 04:00:00,5.37
2011-07-27 05:00:00,28.2
2011-07-27 06:00:00,117.33
2011-07-27 07:00:00,306.66
2011-07-27 08:00:00,447.28
2011-07-27 09:00:00,199.49
2011-07-27 10:00:00,116.98
2011-07-27 11:00:00,158.47
2011-07-27 12:00:00,208.65
2011-07-27 13:00:00,192.57
2011-07-27 14:00:00,175.77
2011-07-27 15:00:00,178.78
2011-07-27 16:00:00,279.87
2011-07-27 17:00:00,566.79
2011-07-27 18:00:00,552.8
2011-07-27 19:00:00,392.91
2011-07-27 20:00:00,303.1
2011-07-27 21:00:00,236.14
2011-07-27 22:00:00,162.81
2011-07-27 23:00:00,85.06
2011-07-28 00:00:00,45.52
2011-07-28 01:00:00,19.46
2011-07-28 02:00:00,9.47
2011-07-28 03:00:00,6.36
2011-07-28 04:00:00,6.04
2011-07-28 05:00:00,28.64
2011-07-28 06:00:00,114.71
2011-07-28 07:00:00,301.79
2011-07-28 08:00:00,440.53
2011-07-28 09:00:00,192.07
2011-07-28 10:00:00,116.44
2011-07-28 11:00:00,130.51
2011-07-28 12:00:00,156.95
2011-07-28 13:00:00,148.03
2011-07-28 14:00:00,158.67
2011-07-28 15:00:00,153.76
2011-07-28 16:00:00,243.23
2011-07-28 17:00:00,495.87
2011-07-28 18:00:00,496.86
2011-07-28 19:00:00,375.35
2011-07-28 20:00:00,286.7
2011-07-28 21:00:00,213.25
2011-07-28 22:00:00,158.52
2011-07-28 23:00:00,123.47
2011-07-29 00:00:00,51.76
2011-07-29 01:00:00,28.77
2011-07-29 02:00:00,19.39
2011-07-29 03:00:00,6.27
2011-07-29 04:00:00,6.54
2011-07-29 05:00:00,23.46
2011-07-29 06:00:00,105.61
2011-07-29 07:00:00,291.79
2011-07-29 08:00:00,438.14
2011-07-29 09:00:00,226.82
2011-07-29 10:00:00,140.75
2011-07-29 11:00:00,161.19
2011-07-29 12:00:00,195.91
2011-07-29 13:00:00,195.56
2011-07-29 14:00:00,192.46
2011-07-29 15:00:00,187.16
2011-07-29 16:00:00,319.53
2011-07-29 17:00:00,476.78
2011-07-29 18:00:00,457.21
2011-07-29 19:00:00,359.23
2011-07-29 20:00:00,282.54
2011-07-29 21:00:00,234.78
2011-07-29 22:00:00,207.79
2011-07-29 23:00:00,142.0
2011-07-30 00:00:00,130.61
2011-07-30 01:00:00,83.31
2011-07-30 02:00:00,68.79
2011-07-30 03:00:00,34.03
2011-07-30 04:00:00,10.11
2011-07-30 05:00:00,11.44
2011-07-30 06:00:00,34.48
2011-07-30 07:00:00,56.88
2011-07-30 08:00:00,150.64
2011-07-30 09:00:00,224.02
2011-07-30 10:00:00,294.51
2011-07-30 11:00:00,340.82
2011-07-30 12:00:00,384.92
2011-07-30 13:00:00,382.05
2011-07-30 14:00:00,364.54
2011-07-30 15:00:00,352.23
2011-07-30 16:00:00,394.12
2011-07-30 17:00:00,369.53
2011-07-30 18:00:00,357.76
2011-07-30 19:00:00,368.74
2011-07-30 20:00:00,268.95
2011-07-30 21:00:00,237.45
2011-07-30 22:00:00,202.59
2011-07-30 23:00:00,141.98
2011-07-31 00:00:00,111.49
2011-07-31 01:00:00,92.99
2011-07-31 02:00:00,83.61
2011-07-31 03:00:00,31.87
2011-07-31 04:00:00,9.5
2011-07-31 05:00:00,10.4
2011-07-31 06:00:00,26.03
2011-07-31 07:00:00,63.99
2011-07-31 08:00:00,119.93
2011-07-31 09:00:00,184.99
2011-07-31 10:00:00,279.76
2011-07-31 11:00:00,334.42
2011-07-31 12:00:00,371.68
2011-07-31 13:00:00,364.68
2011-07-31 14:00:00,357.13
2011-07-31 15:00:00,348.15
2011-07-31 16:00:00,372.93
2011-07-31 17:00:00,359.43
2011-07-31 18:00:00,368.05
2011-07-31 19:00:00,321.08
2011-07-31 20:00:00,271.09
2011-07-31 21:00:00,230.07
2011-07-31 22:00:00,154.8
2011-07-31 23:00:00,81.94
2011-08-20 00:00:00,108.11
2011-08-20 01:00:00,83.45
2011-08-20 02:00:00,61.2
2011-08-20 03:00:00,31.98
2011-08-20 04:00:00,9.58
2011-08-20 05:00:00,11.54
2011-08-20 06:00:00,20.67
2011-08-20 07:00:00,48.86
2011-08-20 08:00:00,117.93
2011-08-20 09:00:00,212.49
2011-08-20 10:00:00,279.96
2011-08-20 11:00:00,383.72
2011-08-20 12:00:00,370.03
2011-08-20 13:00:00,382.67
2011-08-20 14:00:00,396.41
2011-08-20 15:00:00,381.83
2011-08-20 16:00:00,382.4
2011-08-20 17:00:00,394.5
2011-08-20 18:00:00,367.95
2011-08-20 19:00:00,331.6
2011-08-20 20:00:00,279.55
2011-08-20 21:00:00,205.16
2011-08-20 22:00:00,165.09
2011-08-20 23:00:00,128.35
2011-08-21 00:00:00,122.89
2011-08-21 01:00:00,80.97
2011-08-21 02:00:00,74.95
2011-08-21 03:00:00,39.35
2011-08-21 04:00:00,7.61
2011-08-21 05:00:00,7.79
2011-08-21 06:00:00,13.82
2011-08-21 07:00:00,45.09
2011-08-21 08:00:00,95.92
2011-08-21 09:00:00,185.28
2011-08-21 10:00:00,269.33
2011-08-21 11:00:00,333.12
2011-08-21 12:00:00,375.04
2011-08-21 13:00:00,409.66
2011-08-21 14:00:00,306.92
2011-08-21 15:00:00,308.28
2011-08-21 16:00:00,291.99
2011-08-21 17:00:00,239.34
2011-08-21 18:00:00,241.47
2011-08-21 19:00:00,315.89
2011-08-21 20:00:00,228.43
2011-08-21 21:00:00,201.63
2011-08-21 22:00:00,161.77
2011-08-21 23:00:00,88.48
2011-08-22 00:00:00,31.69
2011-08-22 01:00:00,17.33
2011-08-22 02:00:00,10.48
2011-08-22 03:00:00,5.47
2011-08-22 04:00:00,6.5
2011-08-22 05:00:00,28.01
2011-08-22 06:00:00,104.94
2011-08-22 07:00:00,283.95
2011-08-22 08:00:00,383.78
2011-08-22 09:00:00,198.52
2011-08-22 10:00:00,123.24
2011-08-22 11:00:00,156.52
2011-08-22 12:00:00,183.53
2011-08-22 13:00:00,190.44
2011-08-22 14:00:00,175.75
2011-08-22 15:00:00,177.03
2011-08-22 16:00:00,302.94
2011-08-22 17:00:00,573.15
2011-08-22 18:00:00,568.58
2011-08-22 19:00:00,407.87
2011-08-22 20:00:00,315.01
2011-08-22 21:00:00,213.86
2011-08-22 22:00:00,135.72
2011-08-22 23:00:00,90.66
2011-08-23 00:00:00,33.37
2011-08-23 01:00:00,14.07
2011-08-23 02:00:00,10.19
2011-08-23 03:00:00,4.53
2011-08-23 04:00:00,5.11
2011-08-23 05:00:00,25.81
2011-08-23 06:00:00,114.51
2011-08-23 07:00:00,327.59
2011-08-23 08:00:00,457.62
2011-08-23 09:00:00,200.78
2011-08-23 10:00:00,117.08
2011-08-23 11:00:00,152.79
2011-08-23 12:00:00,209.63
2011-08-23 13:00:00,200.1
2011-08-23 14:00:00,173.0
2011-08-23 15:00:00,177.65
2011-08-23 16:00:00,301.89
2011-08-23 17:00:00,585.04
2011-08-23 18:00:00,576.17
2011-08-23 19:00:00,390.89
2011-08-23 20:00:00,294.13
2011-08-23 21:00:00,206.04
2011-08-23 22:00:00,164.14
2011-08-23 23:00:00,84.52
2011-08-24 00:00:00,38.85
2011-08-24 01:00:00,14.51
2011-08-24 02:00:00,8.93
2011-08-24 03:00:00,5.99
2011-08-24 04:00:00,7.06
2011-08-24 05:00:00,25.05
2011-08-24 06:00:00,108.44
2011-08-24 07:00:00,324.79
2011-08-24 08:00:00,438.77
2011-08-24 09:00:00,207.56
2011-08-24 10:00:00,126.04
2011-08-24 11:00:00,155.15
2011-08-24 12:00:00,188.94
2011-08-24 13:00:00,188.0
2011-08-24 14:00:00,177.96
2011-08-24 15:00:00,180.53
2011-08-24 16:00:00,278.69
2011-08-24 17:00:00,572.8
2011-08-24 18:00:00,542.33
2011-08-24 19:00:00,374.47
2011-08-24 20:00:00,287.96
2011-08-24 21:00:00,219.8
2011-08-24 22:00:00,162.88
2011-08-24 23:00:00,101.89
2011-08-25 00:00:00,49.43
2011-08-25 01:00:00,23.1
2011-08-25 02:00:00,8.83
2011-08-25 03:00:00,6.38
2011-08-25 04:00:00,6.8
2011-08-25 05:00:00,28.13
2011-08-25 06:00:00,104.82
2011-08-25 07:00:00,272.87
2011-08-25 08:00:00,421.75
2011-08-25 09:00:00,210.4
2011-08-25 10:00:00,125.08
2011-08-25 11:00:00,94.88
2011-08-25 12:00:00,107.71
2011-08-25 13:00:00,129.13
2011-08-25 14:00:00,154.86
2011-08-25 15:00:00,165.11
2011-08-25 16:00:00,223.72
2011-08-25 17:00:00,404.32
2011-08-25 18:00:00,376.5
2011-08-25 19:00:00,280.36
2011-08-25 20:00:00,229.2
2011-08-25 21:00:00,213.62
2011-08-25 22:00:00,146.31
2011-08-25 23:00:00,114.82
2011-08-26 00:00:00,52.1
2011-08-26 01:00:00,23.27
2011-08-26 02:00:00,10.87
2011-08-26 03:00:00,6.3
2011-08-26 04:00:00,6.08
2011-08-26 05:00:00,19.31
2011-08-26 06:00:00,92.1
2011-08-26 07:00:00,263.86
2011-08-26 08:00:00,419.17
2011-08-26 09:00:00,209.04
2011-08-26 10:00:00,153.39
2011-08-26 11:00:00,165.13
2011-08-26 12:00:00,220.38
2011-08-26 13:00:00,228.45
2011-08-26 14:00:00,202.63
2011-08-26 15:00:00,199.15
2011-08-26 16:00:00,319.75
2011-08-26 17:00:00,475.74
2011-08-26 18:00:00,401.78
2011-08-26 19:00:00,292.3
2011-08-26 20:00:00,235.97
2011-08-26 21:00:00,209.67
2011-08-26 22:00:00,163.08
2011-08-26 23:00:00,128.59
2011-08-27 00:00:00,109.9
2011-08-27 01:00:00,76.47
2011-08-27 02:00:00,64.46
2011-08-27 03:00:00,39.0
2011-08-27 04:00:00,8.47
2011-08-27 05:00:00,9.79
2011-08-27 06:00:00,27.76
2011-08-27 07:00:00,56.3
2011-08-27 08:00:00,144.72
2011-08-27 09:00:00,167.88
2011-08-27 10:00:00,209.22
2011-08-27 11:00:00,208.28
2011-08-27 12:00:00,265.34
2011-08-27 13:00:00,300.2
2011-08-27 14:00:00,258.59
2011-08-27 15:00:00,255.96
2011-08-27 16:00:00,203.12
2011-08-27 17:00:00,181.79
2011-08-28 07:00:00,88.52
2011-08-28 08:00:00,130.83
2011-08-28 09:00:00,188.7
2011-08-28 10:00:00,299.24
2011-08-28 11:00:00,360.47
2011-08-28 12:00:00,400.32
2011-08-28 13:00:00,437.19
2011-08-28 14:00:00,411.88
2011-08-28 15:00:00,405.0
2011-08-28 16:00:00,368.96
2011-08-28 17:00:00,407.906
2011-08-28 18:00:00,391.08
2011-08-28 19:00:00,335.07
2011-08-28 20:00:00,256.0
2011-08-28 21:00:00,203.7
2011-08-28 22:00:00,151.47
2011-08-28 23:00:00,81.92
2011-08-29 00:00:00,36.88
2011-08-29 01:00:00,14.32
2011-08-29 02:00:00,8.85
2011-08-29 03:00:00,6.46
2011-08-29 04:00:00,5.86
2011-08-29 05:00:00,24.51
2011-08-29 06:00:00,110.78
2011-08-29 07:00:00,314.28
2011-08-29 08:00:00,403.62
2011-08-29 09:00:00,199.56
2011-08-29 10:00:00,121.55
2011-08-29 11:00:00,153.44
2011-08-29 12:00:00,197.79
2011-08-29 13:00:00,213.64
2011-08-29 14:00:00,180.85
2011-08-29 15:00:00,177.95
2011-08-29 16:00:00,305.54
2011-08-29 17:00:00,543.55
2011-08-29 18:00:00,532.05
2011-08-29 19:00:00,397.39
2011-08-29 20:00:00,296.7
2011-08-29 21:00:00,214.01
2011-08-29 22:00:00,154.54
2011-08-29 23:00:00,77.58
2011-08-30 00:00:00,35.94
2011-08-30 01:00:00,13.02
2011-08-30 02:00:00,7.38
2011-08-30 03:00:00,5.32
2011-08-30 04:00:00,7.87
2011-08-30 05:00:00,21.84
2011-08-30 06:00:00,113.85
2011-08-30 07:00:00,340.66
2011-08-30 08:00:00,463.98
2011-08-30 09:00:00,199.16
2011-08-30 10:00:00,128.45
2011-08-30 11:00:00,150.1
2011-08-30 12:00:00,203.3
2011-08-30 13:00:00,199.44
2011-08-30 14:00:00,177.88
2011-08-30 15:00:00,178.06
2011-08-30 16:00:00,306.53
2011-08-30 17:00:00,577.24
2011-08-30 18:00:00,556.88
2011-08-30 19:00:00,385.27
2011-08-30 20:00:00,300.66
2011-08-30 21:00:00,199.48
2011-08-30 22:00:00,162.92
2011-08-30 23:00:00,85.37
2011-08-31 00:00:00,33.3
2011-08-31 01:00:00,15.04
2011-08-31 02:00:00,8.16
2011-08-31 03:00:00,6.73
2011-08-31 04:00:00,6.35
2011-08-31 05:00:00,27.03
2011-08-31 06:00:00,108.57
2011-08-31 07:00:00,329.4
2011-08-31 08:00:00,437.34
2011-08-31 09:00:00,209.86
2011-08-31 10:00:00,130.4
2011-08-31 11:00:00,145.21
2011-08-31 12:00:00,203.82
2011-08-31 13:00:00,202.64
2011-08-31 14:00:00,178.21
2011-08-31 15:00:00,174.45
2011-08-31 16:00:00,293.81
2011-08-31 17:00:00,581.96
2011-08-31 18:00:00,539.76
2011-08-31 19:00:00,366.6
2011-08-31 20:00:00,299.84
2011-08-31 21:00:00,208.84
2011-08-31 22:00:00,152.58
2011-08-31 23:00:00,79.88
2011-09-20 00:00:00,34.75
2011-09-20 01:00:00,11.61
2011-09-20 02:00:00,4.41
2011-09-20 03:00:00,4.97
2011-09-20 04:00:00,5.43
2011-09-20 05:00:00,21.06
2011-09-20 06:00:00,111.5
2011-09-20 07:00:00,312.92
2011-09-20 08:00:00,248.62
2011-09-20 09:00:00,142.32
2011-09-20 10:00:00,82.04
2011-09-20 11:00:00,78.73
2011-09-20 12:00:00,85.62
2011-09-20 13:00:00,83.41
2011-09-20 14:00:00,110.55
2011-09-20 15:00:00,172.54
2011-09-20 16:00:00,204.6
2011-09-20 17:00:00,361.03
2011-09-20 18:00:00,353.28
2011-09-20 19:00:00,270.42
2011-09-20 20:00:00,193.84
2011-09-20 21:00:00,123.64
2011-09-20 22:00:00,131.65
2011-09-20 23:00:00,70.89
2011-09-21 00:00:00,25.58
2011-09-21 01:00:00,10.37
2011-09-21 02:00:00,7.99
2011-09-21 03:00:00,3.47
2011-09-21 04:00:00,5.1
2011-09-21 05:00:00,15.09
2011-09-21 06:00:00,98.75
2011-09-21 07:00:00,266.48
2011-09-21 08:00:00,353.0
2011-09-21 09:00:00,122.73
2011-09-21 10:00:00,86.47
2011-09-21 11:00:00,105.33
2011-09-21 12:00:00,173.1
2011-09-21 13:00:00,170.14
2011-09-21 14:00:00,156.45
2011-09-21 15:00:00,167.41
2011-09-21 16:00:00,284.88
2011-09-21 17:00:00,428.36
2011-09-21 18:00:00,339.49
2011-09-21 19:00:00,192.47
2011-09-21 20:00:00,142.6
2011-09-21 21:00:00,89.57
2011-09-21 22:00:00,119.15
2011-09-21 23:00:00,69.95
2011-09-22 00:00:00,24.29
2011-09-22 01:00:00,12.3
2011-09-22 02:00:00,6.94
2011-09-22 03:00:00,4.64
2011-09-22 04:00:00,4.62
2011-09-22 05:00:00,16.83
2011-09-22 06:00:00,99.94
2011-09-22 07:00:00,283.65
2011-09-22 08:00:00,333.74
2011-09-22 09:00:00,176.74
2011-09-22 10:00:00,110.22
2011-09-22 11:00:00,111.23
2011-09-22 12:00:00,134.35
2011-09-22 13:00:00,136.59
2011-09-22 14:00:00,130.42
2011-09-22 15:00:00,129.01
2011-09-22 16:00:00,287.4
2011-09-22 17:00:00,384.13
2011-09-22 18:00:00,306.41
2011-09-22 19:00:00,209.61
2011-09-22 20:00:00,134.77
2011-09-22 21:00:00,99.56
2011-09-22 22:00:00,110.88
2011-09-22 23:00:00,102.93
2011-09-23 00:00:00,36.12
2011-09-23 01:00:00,16.69
2011-09-23 02:00:00,10.53
2011-09-23 03:00:00,5.92
2011-09-23 04:00:00,4.27
2011-09-23 05:00:00,15.56
2011-09-23 06:00:00,78.24
2011-09-23 07:00:00,155.47
2011-09-23 08:00:00,241.07
2011-09-23 09:00:00,128.8
2011-09-23 10:00:00,86.65
2011-09-23 11:00:00,89.61
2011-09-23 12:00:00,95.26
2011-09-23 13:00:00,87.97
2011-09-23 14:00:00,91.79
2011-09-23 15:00:00,100.66
2011-09-23 16:00:00,206.41
2011-09-23 17:00:00,243.32
2011-09-23 18:00:00,231.62
2011-09-23 19:00:00,229.59
2011-09-23 20:00:00,189.51
2011-09-23 21:00:00,115.68
2011-09-23 22:00:00,125.84
2011-09-23 23:00:00,96.39
2011-09-24 00:00:00,88.36
2011-09-24 01:00:00,74.06
2011-09-24 02:00:00,63.77
2011-09-24 03:00:00,36.09
2011-09-24 04:00:00,9.03
2011-09-24 05:00:00,12.28
2011-09-24 06:00:00,14.61
2011-09-24 07:00:00,56.58
2011-09-24 08:00:00,128.43
2011-09-24 09:00:00,147.13
2011-09-24 10:00:00,252.08
2011-09-24 11:00:00,300.5
2011-09-24 12:00:00,339.95
2011-09-24 13:00:00,350.74
2011-09-24 14:00:00,342.65
2011-09-24 15:00:00,350.63
2011-09-24 16:00:00,326.01
2011-09-24 17:00:00,292.19
2011-09-24 18:00:00,289.11
2011-09-24 19:00:00,257.39
2011-09-24 20:00:00,199.44
2011-09-24 21:00:00,141.54
2011-09-24 22:00:00,133.51
2011-09-24 23:00:00,105.47
2011-09-25 00:00:00,99.39
2011-09-25 01:00:00,78.26
2011-09-25 02:00:00,64.02
2011-09-25 03:00:00,38.04
2011-09-25 04:00:00,9.78
2011-09-25 05:00:00,21.51
2011-09-25 06:00:00,16.36
2011-09-25 07:00:00,54.1
2011-09-25 08:00:00,105.64
2011-09-25 09:00:00,158.46
2011-09-25 10:00:00,255.17
2011-09-25 11:00:00,302.44
2011-09-25 12:00:00,343.31
2011-09-25 13:00:00,340.95
2011-09-25 14:00:00,341.28
2011-09-25 15:00:00,346.26
2011-09-25 16:00:00,369.2
2011-09-25 17:00:00,273.6633333333333
2011-09-25 18:00:00,265.69
2011-09-25 19:00:00,247.77
2011-09-25 20:00:00,201.01
2011-09-25 21:00:00,114.42
2011-09-25 22:00:00,132.82
2011-09-25 23:00:00,99.01
2011-09-26 00:00:00,28.23
2011-09-26 01:00:00,12.94
2011-09-26 02:00:00,5.55
2011-09-26 03:00:00,3.51
2011-09-26 04:00:00,4.62
2011-09-26 05:00:00,19.18
2011-09-26 06:00:00,101.6
2011-09-26 07:00:00,278.15
2011-09-26 08:00:00,346.7
2011-09-26 09:00:00,190.11
2011-09-26 10:00:00,102.56
2011-09-26 11:00:00,122.59
2011-09-26 12:00:00,144.81
2011-09-26 13:00:00,163.48
2011-09-26 14:00:00,165.77
2011-09-26 15:00:00,168.76
2011-09-26 16:00:00,283.89
2011-09-26 17:00:00,547.5
2011-09-26 18:00:00,336.09
2011-09-26 19:00:00,253.27
2011-09-26 20:00:00,180.75
2011-09-26 21:00:00,118.75
2011-09-26 22:00:00,121.07
2011-09-26 23:00:00,66.08
2011-09-27 00:00:00,26.12
2011-09-27 01:00:00,12.3
2011-09-27 02:00:00,7.83
2011-09-27 03:00:00,3.55
2011-09-27 04:00:00,3.67
2011-09-27 05:00:00,15.74
2011-09-27 06:00:00,107.29
2011-09-27 07:00:00,292.73
2011-09-27 08:00:00,414.72
2011-09-27 09:00:00,179.58
2011-09-27 10:00:00,94.75
2011-09-27 11:00:00,98.57
2011-09-27 12:00:00,124.64
2011-09-27 13:00:00,165.67
2011-09-27 14:00:00,125.36
2011-09-27 15:00:00,120.12
2011-09-27 16:00:00,193.05
2011-09-27 17:00:00,208.52
2011-09-27 18:00:00,215.48
2011-09-27 19:00:00,212.77
2011-09-27 20:00:00,222.5
2011-09-27 21:00:00,168.13
2011-09-27 22:00:00,132.9
2011-09-27 23:00:00,65.98
2011-09-28 00:00:00,31.32
2011-09-28 01:00:00,12.05
2011-09-28 02:00:00,6.46
2011-09-28 03:00:00,3.92
2011-09-28 04:00:00,6.68
2011-09-28 05:00:00,16.77
2011-09-28 06:00:00,61.66
2011-09-28 07:00:00,113.71
2011-09-28 08:00:00,247.09
2011-09-28 09:00:00,144.56
2011-09-28 10:00:00,61.27
2011-09-28 11:00:00,105.63
2011-09-28 12:00:00,129.56
2011-09-28 13:00:00,165.25
2011-09-28 14:00:00,162.26
2011-09-28 15:00:00,168.04
2011-09-28 16:00:00,292.96
2011-09-28 17:00:00,559.33
2011-09-28 18:00:00,343.0
2011-09-28 19:00:00,238.6
2011-09-28 20:00:00,140.41
2011-09-28 21:00:00,117.83
2011-09-28 22:00:00,132.94
2011-09-28 23:00:00,69.37
2011-09-29 00:00:00,22.78
2011-09-29 01:00:00,12.68
2011-09-29 02:00:00,7.09
2011-09-29 03:00:00,4.7
2011-09-29 04:00:00,6.0
2011-09-29 05:00:00,20.14
2011-09-29 06:00:00,120.82
2011-09-29 07:00:00,323.93
2011-09-29 08:00:00,434.1
2011-09-29 09:00:00,214.45
2011-09-29 10:00:00,131.41
2011-09-29 11:00:00,158.27
2011-09-29 12:00:00,203.75
2011-09-29 13:00:00,196.4
2011-09-29 14:00:00,185.9
2011-09-29 15:00:00,186.65
2011-09-29 16:00:00,296.18
2011-09-29 17:00:00,572.76
2011-09-29 18:00:00,539.48
2011-09-29 19:00:00,371.53
2011-09-29 20:00:00,272.91
2011-09-29 21:00:00,193.96
2011-09-29 22:00:00,143.59
2011-09-29 23:00:00,101.37
2011-09-30 00:00:00,50.01
2011-09-30 01:00:00,25.7
2011-09-30 02:00:00,11.68
2011-09-30 03:00:00,6.14
2011-09-30 04:00:00,6.63
2011-09-30 05:00:00,27.38
2011-09-30 06:00:00,88.64
2011-09-30 07:00:00,275.54
2011-09-30 08:00:00,445.8
2011-09-30 09:00:00,217.38
2011-09-30 10:00:00,181.32
2011-09-30 11:00:00,195.77
2011-09-30 12:00:00,243.34
2011-09-30 13:00:00,233.46
2011-09-30 14:00:00,241.17
2011-09-30 15:00:00,247.51
2011-09-30 16:00:00,356.84
2011-09-30 17:00:00,542.1
2011-09-30 18:00:00,468.01
2011-09-30 19:00:00,289.28
2011-09-30 20:00:00,195.12
2011-09-30 21:00:00,169.97
2011-09-30 22:00:00,125.16
2011-09-30 23:00:00,107.99
2011-10-20 00:00:00,22.96
2011-10-20 01:00:00,14.31
2011-10-20 02:00:00,8.67
2011-10-20 03:00:00,5.25
2011-10-20 04:00:00,5.74
2011-10-20 05:00:00,28.13
2011-10-20 06:00:00,94.58
2011-10-20 07:00:00,280.01
2011-10-20 08:00:00,419.89
2011-10-20 09:00:00,207.89
2011-10-20 10:00:00,130.71
2011-10-20 11:00:00,141.57
2011-10-20 12:00:00,167.62
2011-10-20 13:00:00,170.3
2011-10-20 14:00:00,145.04
2011-10-20 15:00:00,144.74
2011-10-20 16:00:00,251.99
2011-10-20 17:00:00,472.94
2011-10-20 18:00:00,419.28
2011-10-20 19:00:00,259.58
2011-10-20 20:00:00,221.81
2011-10-20 21:00:00,135.62
2011-10-20 22:00:00,112.68
2011-10-20 23:00:00,85.01
2011-10-21 00:00:00,49.6
2011-10-21 01:00:00,24.84
2011-10-21 02:00:00,13.21
2011-10-21 03:00:00,6.733333333333333
2011-10-21 04:00:00,5.45
2011-10-21 05:00:00,27.14
2011-10-21 06:00:00,90.29
2011-10-21 07:00:00,255.49
2011-10-21 08:00:00,415.73
2011-10-21 09:00:00,215.35
2011-10-21 10:00:00,158.69
2011-10-21 11:00:00,180.21
2011-10-21 12:00:00,216.16
2011-10-21 13:00:00,211.05
2011-10-21 14:00:00,210.15
2011-10-21 15:00:00,219.66
2011-10-21 16:00:00,316.35
2011-10-21 17:00:00,465.31
2011-10-21 18:00:00,402.73
2011-10-21 19:00:00,254.47
2011-10-21 20:00:00,197.3
2011-10-21 21:00:00,145.03
2011-10-21 22:00:00,125.73
2011-10-21 23:00:00,92.95
2011-10-22 00:00:00,84.05
2011-10-22 01:00:00,71.72
2011-10-22 02:00:00,62.67
2011-10-22 03:00:00,25.89
2011-10-22 04:00:00,7.53
2011-10-22 05:00:00,8.06
2011-10-22 06:00:00,21.24
2011-10-22 07:00:00,49.52
2011-10-22 08:00:00,94.76
2011-10-22 09:00:00,160.77
2011-10-22 10:00:00,250.05
2011-10-22 11:00:00,287.01
2011-10-22 12:00:00,329.38
2011-10-22 13:00:00,367.82
2011-10-22 14:00:00,333.51
2011-10-22 15:00:00,334.06
2011-10-22 16:00:00,333.48
2011-10-22 17:00:00,282.43
2011-10-22 18:00:00,237.93
2011-10-22 19:00:00,201.62
2011-10-22 20:00:00,155.19
2011-10-22 21:00:00,126.87
2011-10-22 22:00:00,115.79
2011-10-22 23:00:00,95.47
2011-10-23 00:00:00,89.07
2011-10-23 01:00:00,78.0
2011-10-23 02:00:00,59.46
2011-10-23 03:00:00,32.12
2011-10-23 04:00:00,9.18
2011-10-23 05:00:00,8.07
2011-10-23 06:00:00,17.35
